"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","GDEXPRD","TOT","MLN_USD","A","1999",5466.8438914396,
"MEX","GDEXPRD","TOT","MLN_USD","A","2000",5104.06239116305,
"MEX","GDEXPRD","TOT","MLN_USD","A","2001",5383.06226761357,
"MEX","GDEXPRD","TOT","MLN_USD","A","2002",5880.80411430314,
"MEX","GDEXPRD","TOT","MLN_USD","A","2003",6619.92749016745,
"MEX","GDEXPRD","TOT","MLN_USD","A","2004",6792.38588059471,
"MEX","GDEXPRD","TOT","MLN_USD","A","2005",7133.10447567857,
"MEX","GDEXPRD","TOT","MLN_USD","A","2006",6907.08847729022,
"MEX","GDEXPRD","TOT","MLN_USD","A","2007",7622.53584902597,
"MEX","GDEXPRD","TOT","MLN_USD","A","2008",8591.05510444185,
"MEX","GDEXPRD","TOT","MLN_USD","A","2009",8790.82785705679,
"MEX","GDEXPRD","TOT","MLN_USD","A","2010",9535.77394428542,
"MEX","GDEXPRD","TOT","MLN_USD","A","2011",9414.49375186304,
"MEX","GDEXPRD","TOT","MLN_USD","A","2012",8715.37181200969,
"MEX","GDEXPRD","TOT","MLN_USD","A","2013",8918.74134336531,
"MEX","GDEXPRD","TOT","MLN_USD","A","2014",9394.53501657515,
"MEX","GDEXPRD","TOT","MLN_USD","A","2015",9577.90305203859,
"MEX","GDEXPRD","TOT","MLN_USD","A","2016",8896.54334223663,
"MEX","GDEXPRD","TOT","MLN_USD","A","2017",7690.48810890076,
"MEX","GDEXPRD","TOT","MLN_USD","A","2018",7483.64467128142,
"MEX","GDEXPRD","TOT","PC_GDP","A","1993",0.17721496687474,
"MEX","GDEXPRD","TOT","PC_GDP","A","1994",0.2340076648635,
"MEX","GDEXPRD","TOT","PC_GDP","A","1995",0.24604595391358,
"MEX","GDEXPRD","TOT","PC_GDP","A","1996",0.25066855682781,
"MEX","GDEXPRD","TOT","PC_GDP","A","1997",0.27619768464524,
"MEX","GDEXPRD","TOT","PC_GDP","A","1998",0.30195827901094,
"MEX","GDEXPRD","TOT","PC_GDP","A","1999",0.34410006892558,
"MEX","GDEXPRD","TOT","PC_GDP","A","2000",0.30613490296958,
"MEX","GDEXPRD","TOT","PC_GDP","A","2001",0.32417989758123,
"MEX","GDEXPRD","TOT","PC_GDP","A","2002",0.35429617826511,
"MEX","GDEXPRD","TOT","PC_GDP","A","2003",0.39313926448005,
"MEX","GDEXPRD","TOT","PC_GDP","A","2004",0.38816281763517,
"MEX","GDEXPRD","TOT","PC_GDP","A","2005",0.39843858616112,
"MEX","GDEXPRD","TOT","PC_GDP","A","2006",0.36921725615333,
"MEX","GDEXPRD","TOT","PC_GDP","A","2007",0.39833377324488,
"MEX","GDEXPRD","TOT","PC_GDP","A","2008",0.44387002545936,
"MEX","GDEXPRD","TOT","PC_GDP","A","2009",0.47953878397935,
"MEX","GDEXPRD","TOT","PC_GDP","A","2010",0.49484858369283,
"MEX","GDEXPRD","TOT","PC_GDP","A","2011",0.47129143770994,
"MEX","GDEXPRD","TOT","PC_GDP","A","2012",0.42096051350064,
"MEX","GDEXPRD","TOT","PC_GDP","A","2013",0.4250281774398,
"MEX","GDEXPRD","TOT","PC_GDP","A","2014",0.43548980609392,
"MEX","GDEXPRD","TOT","PC_GDP","A","2015",0.42985631171382,
"MEX","GDEXPRD","TOT","PC_GDP","A","2016",0.38798441953059,
"MEX","GDEXPRD","TOT","PC_GDP","A","2017",0.32843106572108,
"MEX","GDEXPRD","TOT","PC_GDP","A","2018",0.31291387949426,
"NLD","GDEXPRD","TOT","MLN_USD","A","1981",6682.40515141411,
"NLD","GDEXPRD","TOT","MLN_USD","A","1982",7003.39462923239,
"NLD","GDEXPRD","TOT","MLN_USD","A","1983",7300.99130437147,
"NLD","GDEXPRD","TOT","MLN_USD","A","1984",7278.16659635127,
"NLD","GDEXPRD","TOT","MLN_USD","A","1985",8039.07682299612,
"NLD","GDEXPRD","TOT","MLN_USD","A","1986",8741.9550105212,
"NLD","GDEXPRD","TOT","MLN_USD","A","1987",9304.36000513007,
"NLD","GDEXPRD","TOT","MLN_USD","A","1988",9341.77891723538,
"NLD","GDEXPRD","TOT","MLN_USD","A","1989",9317.29902910055,
"NLD","GDEXPRD","TOT","MLN_USD","A","1990",9919.88388317653,
"NLD","GDEXPRD","TOT","MLN_USD","A","1991",9626.07625969423,
"NLD","GDEXPRD","TOT","MLN_USD","A","1992",9451.67660625062,
"NLD","GDEXPRD","TOT","MLN_USD","A","1993",9686.46538151302,
"NLD","GDEXPRD","TOT","MLN_USD","A","1994",10174.3659815797,
"NLD","GDEXPRD","TOT","MLN_USD","A","1995",10568.1291817125,
"NLD","GDEXPRD","TOT","MLN_USD","A","1996",11047.205567691,
"NLD","GDEXPRD","TOT","MLN_USD","A","1997",11549.5177937715,
"NLD","GDEXPRD","TOT","MLN_USD","A","1998",11415.1539118351,
"NLD","GDEXPRD","TOT","MLN_USD","A","1999",12545.6322619527,
"NLD","GDEXPRD","TOT","MLN_USD","A","2000",12835.1425013933,
"NLD","GDEXPRD","TOT","MLN_USD","A","2001",13179.9770569612,
"NLD","GDEXPRD","TOT","MLN_USD","A","2002",12836.0862364975,
"NLD","GDEXPRD","TOT","MLN_USD","A","2003",13139.3861319684,
"NLD","GDEXPRD","TOT","MLN_USD","A","2004",13438.6357890679,
"NLD","GDEXPRD","TOT","MLN_USD","A","2005",13598.2273961061,
"NLD","GDEXPRD","TOT","MLN_USD","A","2006",13805.4498275017,
"NLD","GDEXPRD","TOT","MLN_USD","A","2007",13747.166025744,
"NLD","GDEXPRD","TOT","MLN_USD","A","2008",13645.1455143465,
"NLD","GDEXPRD","TOT","MLN_USD","A","2009",13493.2324449691,
"NLD","GDEXPRD","TOT","MLN_USD","A","2010",13989.1481981145,
"NLD","GDEXPRD","TOT","MLN_USD","A","2011",15684.0436659495,
"NLD","GDEXPRD","TOT","MLN_USD","A","2012",15810.8840134357,
"NLD","GDEXPRD","TOT","MLN_USD","A","2013",15902.2992665326,
"NLD","GDEXPRD","TOT","MLN_USD","A","2014",16511.5211797298,
"NLD","GDEXPRD","TOT","MLN_USD","A","2015",16913.3729284371,
"NLD","GDEXPRD","TOT","MLN_USD","A","2016",17388.3231288497,
"NLD","GDEXPRD","TOT","MLN_USD","A","2017",17771.0818668128,
"NLD","GDEXPRD","TOT","MLN_USD","A","2018",19893.7324449815,
"NLD","GDEXPRD","TOT","PC_GDP","A","1981",1.62199374435355,
"NLD","GDEXPRD","TOT","PC_GDP","A","1982",1.72126293576767,
"NLD","GDEXPRD","TOT","PC_GDP","A","1983",1.75801474453936,
"NLD","GDEXPRD","TOT","PC_GDP","A","1984",1.70045624254433,
"NLD","GDEXPRD","TOT","PC_GDP","A","1985",1.83099092329482,
"NLD","GDEXPRD","TOT","PC_GDP","A","1986",1.93709308575799,
"NLD","GDEXPRD","TOT","PC_GDP","A","1987",2.02265161644754,
"NLD","GDEXPRD","TOT","PC_GDP","A","1988",1.96322707911686,
"NLD","GDEXPRD","TOT","PC_GDP","A","1989",1.87519416490369,
"NLD","GDEXPRD","TOT","PC_GDP","A","1990",1.91630842165851,
"NLD","GDEXPRD","TOT","PC_GDP","A","1991",1.81527582996912,
"NLD","GDEXPRD","TOT","PC_GDP","A","1992",1.7524889115599,
"NLD","GDEXPRD","TOT","PC_GDP","A","1993",1.7737158859999,
"NLD","GDEXPRD","TOT","PC_GDP","A","1994",1.8094766080883,
"NLD","GDEXPRD","TOT","PC_GDP","A","1995",1.82271078796044,
"NLD","GDEXPRD","TOT","PC_GDP","A","1996",1.84092889407327,
"NLD","GDEXPRD","TOT","PC_GDP","A","1997",1.84477397993746,
"NLD","GDEXPRD","TOT","PC_GDP","A","1998",1.74206397012389,
"NLD","GDEXPRD","TOT","PC_GDP","A","1999",1.82282416159863,
"NLD","GDEXPRD","TOT","PC_GDP","A","2000",1.7897952907809,
"NLD","GDEXPRD","TOT","PC_GDP","A","2001",1.79608658569232,
"NLD","GDEXPRD","TOT","PC_GDP","A","2002",1.74543089015579,
"NLD","GDEXPRD","TOT","PC_GDP","A","2003",1.78389656987968,
"NLD","GDEXPRD","TOT","PC_GDP","A","2004",1.78901387907483,
"NLD","GDEXPRD","TOT","PC_GDP","A","2005",1.77387938999751,
"NLD","GDEXPRD","TOT","PC_GDP","A","2006",1.74066711601824,
"NLD","GDEXPRD","TOT","PC_GDP","A","2007",1.6703005636578,
"NLD","GDEXPRD","TOT","PC_GDP","A","2008",1.62268733834159,
"NLD","GDEXPRD","TOT","PC_GDP","A","2009",1.66570108923536,
"NLD","GDEXPRD","TOT","PC_GDP","A","2010",1.70403966288426,
"NLD","GDEXPRD","TOT","PC_GDP","A","2011",1.88131473539999,
"NLD","GDEXPRD","TOT","PC_GDP","A","2012",1.91627374916918,
"NLD","GDEXPRD","TOT","PC_GDP","A","2013",1.92986545347733,
"NLD","GDEXPRD","TOT","PC_GDP","A","2014",1.97567748242897,
"NLD","GDEXPRD","TOT","PC_GDP","A","2015",1.98487379856466,
"NLD","GDEXPRD","TOT","PC_GDP","A","2016",1.99684655750017,
"NLD","GDEXPRD","TOT","PC_GDP","A","2017",1.98307651873749,
"NLD","GDEXPRD","TOT","PC_GDP","A","2018",2.16374110348445,
"NZL","GDEXPRD","TOT","MLN_USD","A","1981",722.136779796047,
"NZL","GDEXPRD","TOT","MLN_USD","A","1983",673.220072015311,
"NZL","GDEXPRD","TOT","MLN_USD","A","1989",693.498435124256,
"NZL","GDEXPRD","TOT","MLN_USD","A","1990",797.400008965059,
"NZL","GDEXPRD","TOT","MLN_USD","A","1991",775.355384607857,
"NZL","GDEXPRD","TOT","MLN_USD","A","1992",805.363196716198,
"NZL","GDEXPRD","TOT","MLN_USD","A","1993",868.680092068544,
"NZL","GDEXPRD","TOT","MLN_USD","A","1995",904.78859062154,
"NZL","GDEXPRD","TOT","MLN_USD","A","1997",1101.16077444255,
"NZL","GDEXPRD","TOT","MLN_USD","A","1999",1068.13318295182,
"NZL","GDEXPRD","TOT","MLN_USD","A","2001",1294.56983892273,
"NZL","GDEXPRD","TOT","MLN_USD","A","2003",1484.79168633562,
"NZL","GDEXPRD","TOT","MLN_USD","A","2005",1544.90730444925,
"NZL","GDEXPRD","TOT","MLN_USD","A","2007",1697.49917836708,
"NZL","GDEXPRD","TOT","MLN_USD","A","2009",1844.47648772762,
"NZL","GDEXPRD","TOT","MLN_USD","A","2011",1879.61319430426,
"NZL","GDEXPRD","TOT","MLN_USD","A","2013",1842.74184717901,
"NZL","GDEXPRD","TOT","MLN_USD","A","2015",2125.42729899474,
"NZL","GDEXPRD","TOT","MLN_USD","A","2017",2502.17121808645,
"NZL","GDEXPRD","TOT","PC_GDP","A","1981",0.97147581645308,
"NZL","GDEXPRD","TOT","PC_GDP","A","1983",0.86704426489142,
"NZL","GDEXPRD","TOT","PC_GDP","A","1989",0.83271923360354,
"NZL","GDEXPRD","TOT","PC_GDP","A","1990",0.95133062874998,
"NZL","GDEXPRD","TOT","PC_GDP","A","1991",0.94030479298818,
"NZL","GDEXPRD","TOT","PC_GDP","A","1992",0.96451238044158,
"NZL","GDEXPRD","TOT","PC_GDP","A","1993",0.97655695003552,
"NZL","GDEXPRD","TOT","PC_GDP","A","1995",0.92414156595833,
"NZL","GDEXPRD","TOT","PC_GDP","A","1997",1.05649527448623,
"NZL","GDEXPRD","TOT","PC_GDP","A","1999",0.96386968002897,
"NZL","GDEXPRD","TOT","PC_GDP","A","2001",1.1002859096277,
"NZL","GDEXPRD","TOT","PC_GDP","A","2003",1.14891143375178,
"NZL","GDEXPRD","TOT","PC_GDP","A","2005",1.12044680394022,
"NZL","GDEXPRD","TOT","PC_GDP","A","2007",1.15656744056603,
"NZL","GDEXPRD","TOT","PC_GDP","A","2009",1.25250320461671,
"NZL","GDEXPRD","TOT","PC_GDP","A","2011",1.23100154285527,
"NZL","GDEXPRD","TOT","PC_GDP","A","2013",1.15412389745706,
"NZL","GDEXPRD","TOT","PC_GDP","A","2015",1.23410149855182,
"NZL","GDEXPRD","TOT","PC_GDP","A","2017",1.36570242136865,
"NOR","GDEXPRD","TOT","MLN_USD","A","1981",1500.53946511902,
"NOR","GDEXPRD","TOT","MLN_USD","A","1982",1589.80810405032,
"NOR","GDEXPRD","TOT","MLN_USD","A","1983",1691.4768436474,
"NOR","GDEXPRD","TOT","MLN_USD","A","1984",1913.79835036248,
"NOR","GDEXPRD","TOT","MLN_USD","A","1985",2134.57202841182,
"NOR","GDEXPRD","TOT","MLN_USD","A","1987",2304.10498388086,
"NOR","GDEXPRD","TOT","MLN_USD","A","1989",2354.03683960993,
"NOR","GDEXPRD","TOT","MLN_USD","A","1991",2424.98937241952,
"NOR","GDEXPRD","TOT","MLN_USD","A","1993",2641.41409765859,
"NOR","GDEXPRD","TOT","MLN_USD","A","1995",2832.60517823213,
"NOR","GDEXPRD","TOT","MLN_USD","A","1997",3106.44380348059,
"NOR","GDEXPRD","TOT","MLN_USD","A","1999",3290.09733137975,
"NOR","GDEXPRD","TOT","MLN_USD","A","2001",3691.73477889938,
"NOR","GDEXPRD","TOT","MLN_USD","A","2002",3776.73986594674,
"NOR","GDEXPRD","TOT","MLN_USD","A","2003",3930.81961506072,
"NOR","GDEXPRD","TOT","MLN_USD","A","2004",3882.43356838757,
"NOR","GDEXPRD","TOT","MLN_USD","A","2005",4058.4274052752,
"NOR","GDEXPRD","TOT","MLN_USD","A","2006",4280.70096886645,
"NOR","GDEXPRD","TOT","MLN_USD","A","2007",4689.39939244929,
"NOR","GDEXPRD","TOT","MLN_USD","A","2008",4934.39028515458,
"NOR","GDEXPRD","TOT","MLN_USD","A","2009",4958.11392900531,
"NOR","GDEXPRD","TOT","MLN_USD","A","2010",4886.47385013603,
"NOR","GDEXPRD","TOT","MLN_USD","A","2011",5041.85187437825,
"NOR","GDEXPRD","TOT","MLN_USD","A","2012",5200.45170056824,
"NOR","GDEXPRD","TOT","MLN_USD","A","2013",5350.64025708068,
"NOR","GDEXPRD","TOT","MLN_USD","A","2014",5534.25586499795,
"NOR","GDEXPRD","TOT","MLN_USD","A","2015",6063.45398553476,
"NOR","GDEXPRD","TOT","MLN_USD","A","2016",6259.68231009772,
"NOR","GDEXPRD","TOT","MLN_USD","A","2017",6684.64523411016,
"NOR","GDEXPRD","TOT","MLN_USD","A","2018",6901.30506063773,
"NOR","GDEXPRD","TOT","PC_GDP","A","1981",1.15442463693074,
"NOR","GDEXPRD","TOT","PC_GDP","A","1982",1.22488097446361,
"NOR","GDEXPRD","TOT","PC_GDP","A","1983",1.26558688066682,
"NOR","GDEXPRD","TOT","PC_GDP","A","1984",1.34779638529002,
"NOR","GDEXPRD","TOT","PC_GDP","A","1985",1.44201123040103,
"NOR","GDEXPRD","TOT","PC_GDP","A","1987",1.60704075605434,
"NOR","GDEXPRD","TOT","PC_GDP","A","1989",1.62745277893415,
"NOR","GDEXPRD","TOT","PC_GDP","A","1991",1.59515344512693,
"NOR","GDEXPRD","TOT","PC_GDP","A","1993",1.66736029927519,
"NOR","GDEXPRD","TOT","PC_GDP","A","1995",1.65164285907108,
"NOR","GDEXPRD","TOT","PC_GDP","A","1997",1.59349536509717,
"NOR","GDEXPRD","TOT","PC_GDP","A","1999",1.60534696912117,
"NOR","GDEXPRD","TOT","PC_GDP","A","2001",1.56259069517089,
"NOR","GDEXPRD","TOT","PC_GDP","A","2002",1.62969739133109,
"NOR","GDEXPRD","TOT","PC_GDP","A","2003",1.67957940314645,
"NOR","GDEXPRD","TOT","PC_GDP","A","2004",1.54416103016231,
"NOR","GDEXPRD","TOT","PC_GDP","A","2005",1.48238656835447,
"NOR","GDEXPRD","TOT","PC_GDP","A","2006",1.4553152820648,
"NOR","GDEXPRD","TOT","PC_GDP","A","2007",1.56457418241125,
"NOR","GDEXPRD","TOT","PC_GDP","A","2008",1.55448028261395,
"NOR","GDEXPRD","TOT","PC_GDP","A","2009",1.72472010281324,
"NOR","GDEXPRD","TOT","PC_GDP","A","2010",1.64998828854102,
"NOR","GDEXPRD","TOT","PC_GDP","A","2011",1.62712345081773,
"NOR","GDEXPRD","TOT","PC_GDP","A","2012",1.62087182651592,
"NOR","GDEXPRD","TOT","PC_GDP","A","2013",1.65237703274004,
"NOR","GDEXPRD","TOT","PC_GDP","A","2014",1.71506176424328,
"NOR","GDEXPRD","TOT","PC_GDP","A","2015",1.93526032666831,
"NOR","GDEXPRD","TOT","PC_GDP","A","2016",2.04460213004673,
"NOR","GDEXPRD","TOT","PC_GDP","A","2017",2.09918607311686,
"NOR","GDEXPRD","TOT","PC_GDP","A","2018",2.07263952691412,
"POL","GDEXPRD","TOT","MLN_USD","A","1990",3574.75325578245,
"POL","GDEXPRD","TOT","MLN_USD","A","1991",2794.08040647919,
"POL","GDEXPRD","TOT","MLN_USD","A","1992",2945.3928621586,
"POL","GDEXPRD","TOT","MLN_USD","A","1993",3054.00426047687,
"POL","GDEXPRD","TOT","MLN_USD","A","1994",2957.46019559868,
"POL","GDEXPRD","TOT","MLN_USD","A","1995",2863.86010350934,
"POL","GDEXPRD","TOT","MLN_USD","A","1996",3143.30559528841,
"POL","GDEXPRD","TOT","MLN_USD","A","1997",3365.98378167,
"POL","GDEXPRD","TOT","MLN_USD","A","1998",3612.6574217538,
"POL","GDEXPRD","TOT","MLN_USD","A","1999",3900.33742612694,
"POL","GDEXPRD","TOT","MLN_USD","A","2000",3840.20069031997,
"POL","GDEXPRD","TOT","MLN_USD","A","2001",3771.97557336507,
"POL","GDEXPRD","TOT","MLN_USD","A","2002",3447.33573581446,
"POL","GDEXPRD","TOT","MLN_USD","A","2003",3448.49944305747,
"POL","GDEXPRD","TOT","MLN_USD","A","2004",3717.61693711733,
"POL","GDEXPRD","TOT","MLN_USD","A","2005",3919.23016417744,
"POL","GDEXPRD","TOT","MLN_USD","A","2006",4072.73454362512,
"POL","GDEXPRD","TOT","MLN_USD","A","2007",4446.83583710509,
"POL","GDEXPRD","TOT","MLN_USD","A","2008",4943.71010165427,
"POL","GDEXPRD","TOT","MLN_USD","A","2009",5607.09415346415,
"POL","GDEXPRD","TOT","MLN_USD","A","2010",6334.26118711925,
"POL","GDEXPRD","TOT","MLN_USD","A","2011",6884.56660166429,
"POL","GDEXPRD","TOT","MLN_USD","A","2012",8261.09674865001,
"POL","GDEXPRD","TOT","MLN_USD","A","2013",8277.90339592125,
"POL","GDEXPRD","TOT","MLN_USD","A","2014",9232.90098343113,
"POL","GDEXPRD","TOT","MLN_USD","A","2015",10234.7619453205,
"POL","GDEXPRD","TOT","MLN_USD","A","2016",10136.663829966,
"POL","GDEXPRD","TOT","MLN_USD","A","2017",11413.3940577382,
"POL","GDEXPRD","TOT","MLN_USD","A","2018",14067.0579589233,
"POL","GDEXPRD","TOT","PC_GDP","A","1990",0.86009859390705,
"POL","GDEXPRD","TOT","PC_GDP","A","1991",0.72298764391647,
"POL","GDEXPRD","TOT","PC_GDP","A","1992",0.74344334781756,
"POL","GDEXPRD","TOT","PC_GDP","A","1993",0.74307922323385,
"POL","GDEXPRD","TOT","PC_GDP","A","1994",0.68341688524089,
"POL","GDEXPRD","TOT","PC_GDP","A","1995",0.61877145086935,
"POL","GDEXPRD","TOT","PC_GDP","A","1996",0.64036473008165,
"POL","GDEXPRD","TOT","PC_GDP","A","1997",0.64412392630042,
"POL","GDEXPRD","TOT","PC_GDP","A","1998",0.66083125711551,
"POL","GDEXPRD","TOT","PC_GDP","A","1999",0.68180434198195,
"POL","GDEXPRD","TOT","PC_GDP","A","2000",0.64201897102408,
"POL","GDEXPRD","TOT","PC_GDP","A","2001",0.62284127419632,
"POL","GDEXPRD","TOT","PC_GDP","A","2002",0.55784598910954,
"POL","GDEXPRD","TOT","PC_GDP","A","2003",0.53883891102101,
"POL","GDEXPRD","TOT","PC_GDP","A","2004",0.55251419519818,
"POL","GDEXPRD","TOT","PC_GDP","A","2005",0.56281759136889,
"POL","GDEXPRD","TOT","PC_GDP","A","2006",0.5508242079238,
"POL","GDEXPRD","TOT","PC_GDP","A","2007",0.56188999822331,
"POL","GDEXPRD","TOT","PC_GDP","A","2008",0.5992085924251,
"POL","GDEXPRD","TOT","PC_GDP","A","2009",0.66097459482977,
"POL","GDEXPRD","TOT","PC_GDP","A","2010",0.72069566276297,
"POL","GDEXPRD","TOT","PC_GDP","A","2011",0.74588466860349,
"POL","GDEXPRD","TOT","PC_GDP","A","2012",0.88085674394342,
"POL","GDEXPRD","TOT","PC_GDP","A","2013",0.87053192869796,
"POL","GDEXPRD","TOT","PC_GDP","A","2014",0.93977668373604,
"POL","GDEXPRD","TOT","PC_GDP","A","2015",1.00323678525621,
"POL","GDEXPRD","TOT","PC_GDP","A","2016",0.96408238356111,
"POL","GDEXPRD","TOT","PC_GDP","A","2017",1.03443283764404,
"POL","GDEXPRD","TOT","PC_GDP","A","2018",1.21252282244774,
"PRT","GDEXPRD","TOT","MLN_USD","A","1982",455.62149719707,
"PRT","GDEXPRD","TOT","MLN_USD","A","1983",498.87234143277,
"PRT","GDEXPRD","TOT","MLN_USD","A","1984",506.989467297621,
"PRT","GDEXPRD","TOT","MLN_USD","A","1985",574.108363570309,
"PRT","GDEXPRD","TOT","MLN_USD","A","1986",607.503995629892,
"PRT","GDEXPRD","TOT","MLN_USD","A","1987",691.257799158418,
"PRT","GDEXPRD","TOT","MLN_USD","A","1988",747.287181170062,
"PRT","GDEXPRD","TOT","MLN_USD","A","1989",926.242781616279,
"PRT","GDEXPRD","TOT","MLN_USD","A","1990",1039.63558460068,
"PRT","GDEXPRD","TOT","MLN_USD","A","1991",1201.8008388565,
"PRT","GDEXPRD","TOT","MLN_USD","A","1992",1309.34976765252,
"PRT","GDEXPRD","TOT","MLN_USD","A","1993",1276.50192370125,
"PRT","GDEXPRD","TOT","MLN_USD","A","1994",1245.62430750614,
"PRT","GDEXPRD","TOT","MLN_USD","A","1995",1260.72717225068,
"PRT","GDEXPRD","TOT","MLN_USD","A","1996",1387.65530766235,
"PRT","GDEXPRD","TOT","MLN_USD","A","1997",1486.27834256775,
"PRT","GDEXPRD","TOT","MLN_USD","A","1998",1726.61286203413,
"PRT","GDEXPRD","TOT","MLN_USD","A","1999",1955.85457036176,
"PRT","GDEXPRD","TOT","MLN_USD","A","2000",2150.7775346344,
"PRT","GDEXPRD","TOT","MLN_USD","A","2001",2324.02299338669,
"PRT","GDEXPRD","TOT","MLN_USD","A","2002",2210.32129867866,
"PRT","GDEXPRD","TOT","MLN_USD","A","2003",2117.50533221091,
"PRT","GDEXPRD","TOT","MLN_USD","A","2004",2251.97155024904,
"PRT","GDEXPRD","TOT","MLN_USD","A","2005",2357.48626533631,
"PRT","GDEXPRD","TOT","MLN_USD","A","2006",3018.60835925972,
"PRT","GDEXPRD","TOT","MLN_USD","A","2007",3644.38361945644,
"PRT","GDEXPRD","TOT","MLN_USD","A","2008",4694.04203888063,
"PRT","GDEXPRD","TOT","MLN_USD","A","2009",4978.07236447324,
"PRT","GDEXPRD","TOT","MLN_USD","A","2010",4921.23763856789,
"PRT","GDEXPRD","TOT","MLN_USD","A","2011",4592.35991067394,
"PRT","GDEXPRD","TOT","MLN_USD","A","2012",4167.78363592341,
"PRT","GDEXPRD","TOT","MLN_USD","A","2013",3967.79514764611,
"PRT","GDEXPRD","TOT","MLN_USD","A","2014",3894.28782895613,
"PRT","GDEXPRD","TOT","MLN_USD","A","2015",3820.80923343165,
"PRT","GDEXPRD","TOT","MLN_USD","A","2016",4015.38696749436,
"PRT","GDEXPRD","TOT","MLN_USD","A","2017",4281.22870052946,
"PRT","GDEXPRD","TOT","MLN_USD","A","2018",4488.61811762715,
"PRT","GDEXPRD","TOT","PC_GDP","A","1982",0.26962088765515,
"PRT","GDEXPRD","TOT","PC_GDP","A","1983",0.29572716893631,
"PRT","GDEXPRD","TOT","PC_GDP","A","1984",0.30629725617123,
"PRT","GDEXPRD","TOT","PC_GDP","A","1985",0.33737546789648,
"PRT","GDEXPRD","TOT","PC_GDP","A","1986",0.34280504613241,
"PRT","GDEXPRD","TOT","PC_GDP","A","1987",0.36666751509792,
"PRT","GDEXPRD","TOT","PC_GDP","A","1988",0.36876989906661,
"PRT","GDEXPRD","TOT","PC_GDP","A","1989",0.4294229941078,
"PRT","GDEXPRD","TOT","PC_GDP","A","1990",0.46367631809956,
"PRT","GDEXPRD","TOT","PC_GDP","A","1991",0.51356812562092,
"PRT","GDEXPRD","TOT","PC_GDP","A","1992",0.55349701982431,
"PRT","GDEXPRD","TOT","PC_GDP","A","1993",0.55086710235235,
"PRT","GDEXPRD","TOT","PC_GDP","A","1994",0.53240519486377,
"PRT","GDEXPRD","TOT","PC_GDP","A","1995",0.51673005334682,
"PRT","GDEXPRD","TOT","PC_GDP","A","1996",0.54949790022089,
"PRT","GDEXPRD","TOT","PC_GDP","A","1997",0.56374210958248,
"PRT","GDEXPRD","TOT","PC_GDP","A","1998",0.62485754249348,
"PRT","GDEXPRD","TOT","PC_GDP","A","1999",0.68120773069774,
"PRT","GDEXPRD","TOT","PC_GDP","A","2000",0.72156168564993,
"PRT","GDEXPRD","TOT","PC_GDP","A","2001",0.76481803208719,
"PRT","GDEXPRD","TOT","PC_GDP","A","2002",0.72183488255276,
"PRT","GDEXPRD","TOT","PC_GDP","A","2003",0.69801875372199,
"PRT","GDEXPRD","TOT","PC_GDP","A","2004",0.72929923448516,
"PRT","GDEXPRD","TOT","PC_GDP","A","2005",0.75754722827054,
"PRT","GDEXPRD","TOT","PC_GDP","A","2006",0.95447950408464,
"PRT","GDEXPRD","TOT","PC_GDP","A","2007",1.12417048493379,
"PRT","GDEXPRD","TOT","PC_GDP","A","2008",1.44334715830013,
"PRT","GDEXPRD","TOT","PC_GDP","A","2009",1.58001139881778,
"PRT","GDEXPRD","TOT","PC_GDP","A","2010",1.53529471635998,
"PRT","GDEXPRD","TOT","PC_GDP","A","2011",1.45741380146193,
"PRT","GDEXPRD","TOT","PC_GDP","A","2012",1.37860599288862,
"PRT","GDEXPRD","TOT","PC_GDP","A","2013",1.3246764997519,
"PRT","GDEXPRD","TOT","PC_GDP","A","2014",1.289916954155,
"PRT","GDEXPRD","TOT","PC_GDP","A","2015",1.24329793791004,
"PRT","GDEXPRD","TOT","PC_GDP","A","2016",1.2807493273721,
"PRT","GDEXPRD","TOT","PC_GDP","A","2017",1.31928366318663,
"PRT","GDEXPRD","TOT","PC_GDP","A","2018",1.35022914429519,
"SVK","GDEXPRD","TOT","MLN_USD","A","1992",1117.52218104681,
"SVK","GDEXPRD","TOT","MLN_USD","A","1993",878.80404483805,
"SVK","GDEXPRD","TOT","MLN_USD","A","1994",611.959063694352,
"SVK","GDEXPRD","TOT","MLN_USD","A","1995",669.050231008483,
"SVK","GDEXPRD","TOT","MLN_USD","A","1996",703.242106248886,
"SVK","GDEXPRD","TOT","MLN_USD","A","1997",880.107195456497,
"SVK","GDEXPRD","TOT","MLN_USD","A","1998",667.030289669143,
"SVK","GDEXPRD","TOT","MLN_USD","A","1999",561.282823053036,
"SVK","GDEXPRD","TOT","MLN_USD","A","2000",561.942193682358,
"SVK","GDEXPRD","TOT","MLN_USD","A","2001",568.029733912997,
"SVK","GDEXPRD","TOT","MLN_USD","A","2002",535.185171479787,
"SVK","GDEXPRD","TOT","MLN_USD","A","2003",562.926292528691,
"SVK","GDEXPRD","TOT","MLN_USD","A","2004",528.504867087714,
"SVK","GDEXPRD","TOT","MLN_USD","A","2005",555.208817323198,
"SVK","GDEXPRD","TOT","MLN_USD","A","2006",579.852272758726,
"SVK","GDEXPRD","TOT","MLN_USD","A","2007",605.551568181593,
"SVK","GDEXPRD","TOT","MLN_USD","A","2008",659.193566920692,
